2023-03-20 00:15:09,RdpSnitch,ip,43.156.9.187,,https://twitter.com/RdpSnitch/status/1637608681884753920
2023-03-20 00:15:09,RdpSnitch,ip,162.241.158.17,,https://twitter.com/RdpSnitch/status/1637608681884753920
2023-03-20 00:15:09,RdpSnitch,ip,212.87.215.158,,https://twitter.com/RdpSnitch/status/1637608681884753920
2023-03-20 01:59:23,drb_ra,url,http://8.210.246.238:8080,#CobaltStrike,https://twitter.com/drb_ra/status/1637634912021803008
2023-03-20 01:59:23,drb_ra,url,"http://172.67.187.106./www/handle/doc,s2.google-support.org,/www/handle/doc",#CobaltStrike,https://twitter.com/drb_ra/status/1637634912021803008
2023-03-20 01:59:23,drb_ra,url,http://s2.google-support.org,#CobaltStrike,https://twitter.com/drb_ra/status/1637634912021803008
2023-03-20 01:59:23,drb_ra,ip,8.210.246.238,#CobaltStrike,https://twitter.com/drb_ra/status/1637634912021803008
2023-03-20 01:59:23,drb_ra,ip,172.67.187.106,#CobaltStrike,https://twitter.com/drb_ra/status/1637634912021803008
2023-03-20 02:01:21,drb_ra,url,http://43.128.47.230:8099,#CobaltStrike,https://twitter.com/drb_ra/status/1637635405662003200
2023-03-20 02:01:21,drb_ra,url,http://43.128.47.230./toutiao/search,#CobaltStrike,https://twitter.com/drb_ra/status/1637635405662003200
2023-03-20 02:01:21,drb_ra,ip,43.128.47.230,#CobaltStrike,https://twitter.com/drb_ra/status/1637635405662003200
2023-03-20 02:04:28,drb_ra,url,http://31.40.214.234:12292,#CobaltStrike,https://twitter.com/drb_ra/status/1637636192152813568
2023-03-20 02:04:28,drb_ra,url,http://31.40.214.234./ptj,#CobaltStrike,https://twitter.com/drb_ra/status/1637636192152813568
2023-03-20 02:04:28,drb_ra,ip,31.40.214.234,#CobaltStrike,https://twitter.com/drb_ra/status/1637636192152813568
2023-03-20 02:05:09,drb_ra,url,http://2.58.56.232:8088,#CobaltStrike,https://twitter.com/drb_ra/status/1637636363632754692
2023-03-20 02:05:09,drb_ra,url,http://2.58.56.232./dot.gif,#CobaltStrike,https://twitter.com/drb_ra/status/1637636363632754692
2023-03-20 02:05:09,drb_ra,ip,2.58.56.232,#CobaltStrike,https://twitter.com/drb_ra/status/1637636363632754692
2023-03-20 02:06:12,drb_ra,url,http://137.220.183.233:80,#CobaltStrike,https://twitter.com/drb_ra/status/1637636627500617728
2023-03-20 02:06:12,drb_ra,url,http://vcftsdf.xyz./cx,#CobaltStrike,https://twitter.com/drb_ra/status/1637636627500617728
2023-03-20 02:06:12,drb_ra,ip,137.220.183.233,#CobaltStrike,https://twitter.com/drb_ra/status/1637636627500617728
